rest_path_length,rest_settling_time,rest_drift_total,rest_final_offset,participant,level,trial_in_level,level_target_deg,held_angle_deg
0.005442066055931611,0.2775000000000003,0.004005519988716077,0.060939724318378734,P02,6,5,40.0,40.0
0.11608940010147713,0.49999999999999956,0.009996885188722257,0.04712027164607609,P02,7,1,48.0,41.6
0.24678539436178704,0.6554999999999995,0.12824365061622645,0.05883026432033091,P02,7,2,48.0,43.2
0.07405049936782347,0.4998999999999998,0.035469445829572,0.05702113643202845,P02,7,3,48.0,44.8
0.001438890505706033,0.19979999999999976,0.0018656854249492244,0.056824818521487616,P02,7,4,48.0,46.4
0.016194438943766785,0.38880000000000003,0.006709586267672015,0.05914811915860047,P02,7,4,48.0,46.4
0.0014828427124747702,0.19989999999999997,0.0018828427124745993,0.03831722850102812,P02,8,1,56.0,49.6
0.001341421356237243,0.1998000000000002,0.0017414213562372818,0.03782723886302039,P02,8,2,56.0,51.2
0.22934819855612248,0.4997999999999996,0.09469650871794659,0.034261494421580656,P02,8,3,56.0,52.8
0.22224105407801442,0.5333000000000001,0.10618514450196938,0.07749019292787958,P02,8,4,56.0,54.4
0.17878535268834356,0.5,0.06686792536883296,0.057332102699970834,P02,8,5,56.0,56.0
0.04159273218255533,0.4779,0.018402683852493752,0.050272557126129956,P02,9,1,64.0,57.6
0.002524264068711892,0.1999000000000004,0.004660769886911115,0.049361726063823996,P02,9,2,64.0,59.2
0.2316102976865873,0.8552999999999997,0.14065597323717577,0.05423329235810787,P02,9,3,64.0,60.8
0.006471456519848175,0.27769999999999984,0.0038480902967244343,0.07389864680763784,P02,9,4,64.0,62.4
1.1958495817518666,0.5111999999999997,0.030620959036034016,0.06549175520628533,P02,9,5,64.0,64.0
2.3444441608328273,1.4331000000000005,0.5197617548748784,0.022239604313026785,P02,10,1,72.0,65.6
0.12889970356766273,0.4998,0.01723980311637266,0.026618978192259772,P02,10,1,72.0,65.6
0.03826492571463998,0.44430000000000014,0.011363745354385502,0.05806212190404345,P02,10,3,72.0,68.8
0.030065439265759327,0.48870000000000013,0.016187668647193794,0.05970812340042184,P02,10,4,72.0,70.4
0.3530951707911872,0.8776999999999999,0.16389645988003404,0.06576473218982955,P02,10,5,72.0,72.0
0.002489949493661491,0.1999000000000004,0.001782842712474573,0.04267177052806691,P02,11,1,80.0,73.6
1.4590582954855327,0.7998999999999996,0.17033123379702383,0.06429533420085784,P02,11,2,80.0,75.2
0.06273980514168798,0.4886999999999999,0.00955710106893692,0.09781048001109084,P02,11,2,80.0,75.2
0.12883031968210207,1.1665999999999999,0.0357635920332405,0.10583024142465139,P02,11,4,80.0,78.4
