rest_path_length,rest_settling_time,rest_drift_total,rest_final_offset,participant,level,trial_in_level,level_target_deg,held_angle_deg
0.004959182286694364,0.4333,0.00613486266431526,0.09244679550963356,P06,5,3,32.0,28.8
0.051382318242669915,0.5,0.03224288317610312,0.11080649800440406,P06,5,4,32.0,30.4
0.002448528137423827,0.19989999999999997,0.0027899494936611206,0.11560847719782491,P06,5,5,32.0,32.0
0.012370875846050785,0.48909999999999965,0.009093477813340176,0.11363142171072223,P06,6,1,40.0,33.6
0.002653663105724472,0.25539999999999985,0.003677995987510914,0.13759335013001173,P06,6,2,40.0,35.2
0.01246866253562464,0.3776999999999999,0.013720091515440718,0.12413077781114559,P06,6,3,40.0,36.8
0.009307521322882713,0.4889000000000001,0.005555197077911116,0.1275702943478614,P06,6,4,40.0,38.4
0.009305278855067383,0.4666000000000001,0.00992202282926415,0.10814568877213739,P06,6,5,40.0,40.0
0.0023120955864632388,0.19989999999999997,0.004459840365402519,0.13358270846183645,P06,7,1,48.0,41.6
0.012637038228353221,0.48870000000000013,0.009159076471368,0.11569036260639867,P06,7,2,48.0,43.2
0.0030656854249492254,0.1998000000000002,0.0036785844453985353,0.11841575064154261,P06,7,3,48.0,44.8
0.001956047793231494,0.1997,0.003354977647648475,0.12002803839103593,P06,7,4,48.0,46.4
0.003678777778922521,0.2553000000000001,0.004025209583010954,0.11062413841472393,P06,7,5,48.0,48.0
0.0019899494936612863,0.19979999999999976,0.001982842712474551,0.12573702716383903,P06,8,1,56.0,49.6
0.004936651173477103,0.27749999999999986,0.0048019189926018745,0.14853208407613488,P06,8,2,56.0,51.2
0.0997351339753371,0.4887999999999999,0.019746089283844036,0.13587071060386782,P06,8,3,56.0,52.8
0.001599999999999921,0.19979999999999976,0.001200000000000201,0.13500459251447708,P06,8,4,56.0,54.4
0.013737066091259843,0.48919999999999986,0.008166459057139589,0.1409790055291922,P06,8,4,56.0,54.4
0.00626286341682409,0.3664999999999998,0.004276340381966001,0.1431156874699626,P06,9,1,64.0,57.6
0.13337469396346666,0.24429999999999996,0.11846286658671025,0.08990672944780051,P06,9,2,64.0,59.2
0.0053838290613337295,0.3887999999999998,0.004379241716360373,0.07734093353457792,P06,9,2,64.0,59.2
0.016073286172099566,0.5,0.010303111085297995,0.0993629709700752,P06,9,4,64.0,62.4
1.5649369984850754,2.8446000000000007,0.46307664497696477,0.11747412481053011,P06,9,5,64.0,64.0
0.4321699052217061,2.0443,0.24136405564078176,0.1168195189170029,P06,9,5,64.0,64.0
0.08693215668589878,0.4886999999999999,0.036235126195426834,0.11315917991926243,P06,9,5,64.0,64.0
0.0016656854249492083,0.19989999999999997,0.0024414213562373183,0.11050054298509125,P06,10,3,72.0,68.8
0.003943466436361551,0.26660000000000017,0.0033128990204491886,0.13320183932663993,P06,10,3,72.0,68.8
0.15311196189924842,0.5888999999999998,0.14418087167982524,0.13345988161241565,P06,10,5,72.0,72.0
0.0016828427124745643,0.18869999999999987,0.0011414213562372392,0.1480957798183324,P06,11,1,80.0,73.6
0.02145232571148008,0.49980000000000047,0.007516122125448845,0.13131374642435573,P06,11,2,80.0,75.2
1.359662997570903,2.1998999999999995,0.8875710521916519,0.09169629218239962,P06,11,3,80.0,76.8
0.21520322976940584,0.7001,0.09546612219017947,0.10413438433101722,P06,11,4,80.0,78.4
